result_type,temperature_K,donor_cm3,complete_ionization_error_percent
NUMERICAL RESULT,194.2857142857143,41011270705513.05,0.008461235151813185
NUMERICAL RESULT,204.57142857142858,41011270705513.05,0.0068292660589497345
NUMERICAL RESULT,214.85714285714286,41011270705513.05,0.005606017766024429
NUMERICAL RESULT,225.14285714285717,41011270705513.05,0.0046702605309034695
NUMERICAL RESULT,235.42857142857144,41011270705513.05,0.003941457055867126
NUMERICAL RESULT,245.71428571428572,41011270705513.05,0.0033647224179755852
NUMERICAL RESULT,256.0,41011270705513.05,0.002901793869858338
NUMERICAL RESULT,266.28571428571433,41011270705513.05,0.0025254479088410164
NUMERICAL RESULT,276.57142857142856,41011270705513.05,0.002215956796769447
NUMERICAL RESULT,286.8571428571429,41011270705513.05,0.001958784972444505
NUMERICAL RESULT,297.14285714285717,41011270705513.05,0.0017430603223012042
NUMERICAL RESULT,307.42857142857144,41011270705513.05,0.001560537492339975
NUMERICAL RESULT,317.7142857142857,41011270705513.05,0.001404884046984911
NUMERICAL RESULT,328.0,41011270705513.05,0.0012711795298159245
NUMERICAL RESULT,338.28571428571433,41011270705513.05,0.0011555577812627504
NUMERICAL RESULT,348.5714285714286,41011270705513.05,0.0010549468608012091
NUMERICAL RESULT,358.8571428571429,41011270705513.05,0.0009668711828059173
NUMERICAL RESULT,369.14285714285717,41011270705513.05,0.0008892859312492618
NUMERICAL RESULT,379.42857142857144,41011270705513.05,0.0008204179834381264
NUMERICAL RESULT,389.7142857142857,41011270705513.05,0.0007585542921129118
NUMERICAL RESULT,400.0,41011270705513.05,0.0007017298362610447
NUMERICAL RESULT,40.0,59455707085443.82,643.4873655086844
NUMERICAL RESULT,50.285714285714285,59455707085443.82,108.709728506996
NUMERICAL RESULT,60.57142857142857,59455707085443.82,23.316376137887907
NUMERICAL RESULT,70.85714285714286,59455707085443.82,6.031662241988411
NUMERICAL RESULT,81.14285714285714,59455707085443.82,1.9860663988542138
NUMERICAL RESULT,91.42857142857143,59455707085443.82,0.8067575245725545
NUMERICAL RESULT,101.71428571428572,59455707085443.82,0.38458106986265506
NUMERICAL RESULT,112.0,59455707085443.82,0.2068008955813161
NUMERICAL RESULT,122.28571428571429,59455707085443.82,0.12193572448377932
NUMERICAL RESULT,132.57142857142858,59455707085443.82,0.07725668718308043
NUMERICAL RESULT,142.85714285714286,59455707085443.82,0.05183020610592948
NUMERICAL RESULT,153.14285714285717,59455707085443.82,0.0364195395100797
NUMERICAL RESULT,163.42857142857144,59455707085443.82,0.026583023921222804
NUMERICAL RESULT,173.71428571428572,59455707085443.82,0.020027541598177656
NUMERICAL RESULT,184.0,59455707085443.82,0.015496612503529406
NUMERICAL RESULT,194.2857142857143,59455707085443.82,0.012266135420468949
NUMERICAL RESULT,204.57142857142858,59455707085443.82,0.009900364493975466
NUMERICAL RESULT,214.85714285714286,59455707085443.82,0.008127070029728678
NUMERICAL RESULT,225.14285714285717,59455707085443.82,0.006770526918842279
NUMERICAL RESULT,235.42857142857144,59455707085443.82,0.005713992239830823
NUMERICAL RESULT,245.71428571428572,59455707085443.82,0.004877902642519416
NUMERICAL RESULT,256.0,59455707085443.82,0.0042067949223234535
NUMERICAL RESULT,266.28571428571433,59455707085443.82,0.003661203970306559
NUMERICAL RESULT,276.57142857142856,59455707085443.82,0.003212531398233409
NUMERICAL RESULT,286.8571428571429,59455707085443.82,0.002839706096424699
NUMERICAL RESULT,297.14285714285717,59455707085443.82,0.0025269662203619703
NUMERICAL RESULT,307.42857142857144,59455707085443.82,0.002262359380789114
NUMERICAL RESULT,317.7142857142857,59455707085443.82,0.0020367055624248565
NUMERICAL RESULT,328.0,59455707085443.82,0.0018428719280816352
NUMERICAL RESULT,338.28571428571433,59455707085443.82,0.001675256286159943
NUMERICAL RESULT,348.5714285714286,59455707085443.82,0.0015294110047969767
NUMERICAL RESULT,358.8571428571429,59455707085443.82,0.00140176504606071
NUMERICAL RESULT,369.14285714285717,59455707085443.82,0.0012894043533329125
NUMERICAL RESULT,379.42857142857144,59455707085443.82,0.001189881083152322
NUMERICAL RESULT,389.7142857142857,59455707085443.82,0.0011010080755768925
NUMERICAL RESULT,400.0,59455707085443.82,0.001020584216959719
NUMERICAL RESULT,40.0,86195356647530.33,784.3213376525956
NUMERICAL RESULT,50.285714285714285,86195356647530.33,138.12998233336296
NUMERICAL RESULT,60.57142857142857,86195356647530.33,31.660493590214077
NUMERICAL RESULT,70.85714285714286,86195356647530.33,8.54212074875984
NUMERICAL RESULT,81.14285714285714,86195356647530.33,2.854964116778924
NUMERICAL RESULT,91.42857142857143,86195356647530.33,1.1654446277565178
NUMERICAL RESULT,101.71428571428572,86195356647530.33,0.5565900351348629
NUMERICAL RESULT,112.0,86195356647530.33,0.2995309233989829
NUMERICAL RESULT,122.28571428571429,86195356647530.33,0.1766788034309963
NUMERICAL RESULT,132.57142857142858,86195356647530.33,0.11196346031505655
NUMERICAL RESULT,142.85714285714286,86195356647530.33,0.07512294590961144
NUMERICAL RESULT,153.14285714285717,86195356647530.33,0.05279029478575392
NUMERICAL RESULT,163.42857142857144,86195356647530.33,0.038533919100181
NUMERICAL RESULT,173.71428571428572,86195356647530.33,0.029032150240992927
NUMERICAL RESULT,184.0,86195356647530.33,0.022464519942166916
NUMERICAL RESULT,194.2857142857143,86195356647530.33,0.017781746328981995
NUMERICAL RESULT,204.57142857142858,86195356647530.33,0.014352330415889902
NUMERICAL RESULT,214.85714285714286,86195356647530.33,0.011781719958925407
NUMERICAL RESULT,225.14285714285717,86195356647530.33,0.009815214352992818
NUMERICAL RESULT,235.42857142857144,86195356647530.33,0.008283596578739783
NUMERICAL RESULT,245.71428571428572,86195356647530.33,0.007071542352821147
NUMERICAL RESULT,256.0,86195356647530.33,0.006098648901420312
NUMERICAL RESULT,266.28571428571433,86195356647530.33,0.005307711029711726
NUMERICAL RESULT,276.57142857142856,86195356647530.33,0.004657271895336379
NUMERICAL RESULT,286.8571428571429,86195356647530.33,0.004116786079433332
NUMERICAL RESULT,297.14285714285717,86195356647530.33,0.003663405984166701
NUMERICAL RESULT,307.42857142857144,86195356647530.33,0.0032798021327939963
NUMERICAL RESULT,317.7142857142857,86195356647530.33,0.0029526689012238094
NUMERICAL RESULT,328.0,86195356647530.33,0.0026716660620040855
NUMERICAL RESULT,338.28571428571433,86195356647530.33,0.0024286732440259584
NUMERICAL RESULT,348.5714285714286,86195356647530.33,0.0022172475660386937
NUMERICAL RESULT,358.8571428571429,86195356647530.33,0.0020322241165882104
NUMERICAL RESULT,369.14285714285717,86195356647530.33,0.0018694126797447197
NUMERICAL RESULT,379.42857142857144,86195356647530.33,0.0017253501378711178
NUMERICAL RESULT,389.7142857142857,86195356647530.33,0.001597073285597439
NUMERICAL RESULT,400.0,86195356647530.33,0.0014818576873132372
NUMERICAL RESULT,40.0,124960914129198.92,954.006579478973
NUMERICAL RESULT,50.285714285714285,124960914129198.92,174.02286122711774
NUMERICAL RESULT,60.57142857142857,124960914129198.92,42.42927040637945
NUMERICAL RESULT,70.85714285714286,124960914129198.92,12.001412190331994
NUMERICAL RESULT,81.14285714285714,124960914129198.92,4.0898669253975894
NUMERICAL RESULT,91.42857142857143,124960914129198.92,1.6810299032713916
NUMERICAL RESULT,101.71428571428572,124960914129198.92,0.8049253129646328
NUMERICAL RESULT,112.0,124960914129198.92,0.433663131544626
NUMERICAL RESULT,122.28571428571429,124960914129198.92,0.255936429793846
NUMERICAL RESULT,132.57142857142858,124960914129198.92,0.1622367771012101
NUMERICAL RESULT,142.85714285714286,124960914129198.92,0.10887223406803592
NUMERICAL RESULT,153.14285714285717,124960914129198.92,0.07651419454570707
NUMERICAL RESULT,163.42857142857144,124960914129198.92,0.05585458632491047
NUMERICAL RESULT,173.71428571428572,124960914129198.92,0.04208364317479507
NUMERICAL RESULT,184.0,124960914129198.92,0.03256447271542395
NUMERICAL RESULT,194.2857142857143,124960914129198.92,0.02577688485441154
NUMERICAL RESULT,204.57142857142858,124960914129198.92,0.020805832455650375
NUMERICAL RESULT,214.85714285714286,124960914129198.92,0.017079547777587578
NUMERICAL RESULT,225.14285714285717,124960914129198.92,0.014228898040835603
NUMERICAL RESULT,235.42857142857144,124960914129198.92,0.012008627966042518
NUMERICAL RESULT,245.71428571428572,124960914129198.92,0.01025158277445648
NUMERICAL RESULT,256.0,124960914129198.92,0.00884122241617824
NUMERICAL RESULT,266.28571428571433,124960914129198.92,0.007694625341270189
NUMERICAL RESULT,276.57142857142856,124960914129198.92,0.006751698858353805
NUMERICAL RESULT,286.8571428571429,124960914129198.92,0.00596816481064355
NUMERICAL RESULT,297.14285714285717,124960914129198.92,0.005310903090016694
NUMERICAL RESULT,307.42857142857144,124960914129198.92,0.004754794703476506
NUMERICAL RESULT,317.7142857142857,124960914129198.92,0.0042805494215425455
NUMERICAL RESULT,328.0,124960914129198.92,0.0038731787690426955
NUMERICAL RESULT,338.28571428571433,124960914129198.92,0.0035209119572332526
NUMERICAL RESULT,348.5714285714286,124960914129198.92,0.0032144119505250757
NUMERICAL RESULT,358.8571428571429,124960914129198.92,0.0029462001581936903
NUMERICAL RESULT,369.14285714285717,124960914129198.92,0.002710225064928018
NUMERICAL RESULT,379.42857142857144,124960914129198.92,0.0025015265084027405
NUMERICAL RESULT,389.7142857142857,124960914129198.92,0.002315951790610171
NUMERICAL RESULT,400.0,124960914129198.92,0.0021498803980390946
NUMERICAL RESULT,40.0,181160919420041.3,1158.4111647279383
NUMERICAL RESULT,50.285714285714285,181160919420041.3,217.64309950795905
NUMERICAL RESULT,60.57142857142857,181160919420041.3,56.11815816463488
NUMERICAL RESULT,70.85714285714286,181160919420041.3,16.69868503396179
NUMERICAL RESULT,81.14285714285714,181160919420041.3,5.831686981581874
NUMERICAL RESULT,91.42857142857143,181160919420041.3,2.41949542845481
NUMERICAL RESULT,101.71428571428572,181160919420041.3,1.162808759249323
NUMERICAL RESULT,112.0,181160919420041.3,0.6274899998873762
NUMERICAL RESULT,122.28571428571429,181160919420041.3,0.37061849749822073
NUMERICAL RESULT,132.57142857142858,181160919420041.3,0.2350310016519419
NUMERICAL RESULT,142.85714285714286,181160919420041.3,0.15775980066330408
NUMERICAL RESULT,153.14285714285717,181160919420041.3,0.11088786624413594
NUMERICAL RESULT,163.42857142857144,181160919420041.3,0.0809544989177402
NUMERICAL RESULT,173.71428571428572,181160919420041.3,0.06099893328661565
NUMERICAL RESULT,184.0,181160919420041.3,0.04720320172846293
NUMERICAL RESULT,194.2857142857143,181160919420041.3,0.03736551869095717
NUMERICAL RESULT,204.57142857142858,181160919420041.3,0.03016027927096321
NUMERICAL RESULT,214.85714285714286,181160919420041.3,0.0247590425699995
NUMERICAL RESULT,225.14285714285717,181160919420041.3,0.02062691491220292
NUMERICAL RESULT,235.42857142857144,181160919420041.3,0.017408473950042413
NUMERICAL RESULT,245.71428571428572,181160919420041.3,0.014861465304449872
NUMERICAL RESULT,256.0,181160919420041.3,0.012816982862862147
NUMERICAL RESULT,266.28571428571433,181160919420041.3,0.011154834699000915
NUMERICAL RESULT,276.57142857142856,181160919420041.3,0.009787922891568712
NUMERICAL RESULT,286.8571428571429,181160919420041.3,0.00865206643376748
NUMERICAL RESULT,297.14285714285717,181160919420041.3,0.007699253475812462
NUMERICAL RESULT,307.42857142857144,181160919420041.3,0.006893076568026402
NUMERICAL RESULT,317.7142857142857,181160919420041.3,0.00620557126864707
NUMERICAL RESULT,328.0,181160919420041.3,0.0056150109200237
NUMERICAL RESULT,338.28571428571433,181160919420041.3,0.005104333234862146
NUMERICAL RESULT,348.5714285714286,181160919420041.3,0.004660005085477259
NUMERICAL RESULT,358.8571428571429,181160919420041.3,0.004271191208427005
NUMERICAL RESULT,369.14285714285717,181160919420041.3,0.003929135228131209
NUMERICAL RESULT,379.42857142857144,181160919420041.3,0.0036266875325541292
NUMERICAL RESULT,389.7142857142857,181160919420041.3,0.0033579281426776575
NUMERICAL RESULT,400.0,181160919420041.3,0.0031178369861883937
NUMERICAL RESULT,40.0,262636352765333.53,1404.6037452229255
NUMERICAL RESULT,50.285714285714285,262636352765333.53,270.5072948101721
NUMERICAL RESULT,60.57142857142857,262636352765333.53,73.29368244915474
NUMERICAL RESULT,70.85714285714286,262636352765333.53,22.973616553022993
NUMERICAL RESULT,81.14285714285714,262636352765333.53,8.264506016480343
NUMERICAL RESULT,91.42857142857143,262636352765333.53,3.4719820535084267
NUMERICAL RESULT,101.71428571428572,262636352765333.53,1.6772503029304886
NUMERICAL RESULT,112.0,262636352765333.53,0.9071802949681462
NUMERICAL RESULT,122.28571428571429,262636352765333.53,0.5364167053739655
NUMERICAL RESULT,132.57142857142858,262636352765333.53,0.34037744023758254
NUMERICAL RESULT,142.85714285714286,262636352765333.53,0.2285499684436587
NUMERICAL RESULT,153.14285714285717,262636352765333.53,0.16067918352766775
NUMERICAL RESULT,163.42857142857144,262636352765333.53,0.11732069525365318
NUMERICAL RESULT,173.71428571428572,262636352765333.53,0.08840862053698384
NUMERICAL RESULT,184.0,262636352765333.53,0.0684180381056887
NUMERICAL RESULT,194.2857142857143,262636352765333.53,0.05416132429953979
NUMERICAL RESULT,204.57142857142858,262636352765333.53,0.043718735479214565
NUMERICAL RESULT,214.85714285714286,262636352765333.53,0.035890256785253705
NUMERICAL RESULT,225.14285714285717,262636352765333.53,0.029900951760275518
NUMERICAL RESULT,235.42857142857144,262636352765333.53,0.025235834751713426
NUMERICAL RESULT,245.71428571428572,262636352765333.53,0.02154386080333026
NUMERICAL RESULT,256.0,262636352765333.53,0.018580252043776113
NUMERICAL RESULT,266.28571428571433,262636352765333.53,0.0161708268902494
NUMERICAL RESULT,276.57142857142856,262636352765333.53,0.014189340912174053
NUMERICAL RESULT,286.8571428571429,262636352765333.53,0.01254277699185291
NUMERICAL RESULT,297.14285714285717,262636352765333.53,0.011161545998827904
NUMERICAL RESULT,307.42857142857144,262636352765333.53,0.009992873523168022
NUMERICAL RESULT,317.7142857142857,262636352765333.53,0.00899622653762755
NUMERICAL RESULT,328.0,262636352765333.53,0.008140111740573275
NUMERICAL RESULT,338.28571428571433,262636352765333.53,0.00739979716195549
NUMERICAL RESULT,348.5714285714286,262636352765333.53,0.006755667810964816
NUMERICAL RESULT,358.8571428571429,262636352765333.53,0.006192019557293982
NUMERICAL RESULT,369.14285714285717,262636352765333.53,0.005696170465996353
NUMERICAL RESULT,379.42857142857144,262636352765333.53,0.0052577861628932965
NUMERICAL RESULT,389.7142857142857,262636352765333.53,0.004868352991538316
NUMERICAL RESULT,400.0,262636352765333.53,0.004520752314141063
NUMERICAL RESULT,40.0,380754602122236.8,1701.0980313448504
NUMERICAL RESULT,50.285714285714285,380754602122236.8,334.448428708561
NUMERICAL RESULT,60.57142857142857,380754602122236.8,94.61586868791589
NUMERICAL RESULT,70.85714285714286,380754602122236.8,31.214328252569157
NUMERICAL RESULT,81.14285714285714,380754602122236.8,11.621186828239626
NUMERICAL RESULT,91.42857142857143,380754602122236.8,4.962056901772982
NUMERICAL RESULT,101.71428571428572,380754602122236.8,2.414100553324694
NUMERICAL RESULT,112.0,380754602122236.8,1.3099557416963892
NUMERICAL RESULT,122.28571428571429,380754602122236.8,0.7758220136787175
NUMERICAL RESULT,132.57142857142858,380754602122236.8,0.4927134411316647
NUMERICAL RESULT,142.85714285714286,380754602122236.8,0.3310013206530016
NUMERICAL RESULT,153.14285714285717,380754602122236.8,0.23277652891728895
NUMERICAL RESULT,163.42857142857144,380754602122236.8,0.16999576352565438
NUMERICAL RESULT,173.71428571428572,380754602122236.8,0.12811916990915773
NUMERICAL RESULT,184.0,380754602122236.8,0.09915825589366101
NUMERICAL RESULT,194.2857142857143,380754602122236.8,0.07850099995629911
NUMERICAL RESULT,204.57142857142858,380754602122236.8,0.06336854811650472
NUMERICAL RESULT,214.85714285714286,380754602122236.8,0.05202330122053844
NUMERICAL RESULT,225.14285714285717,380754602122236.8,0.0433428997081764
NUMERICAL RESULT,235.42857142857144,380754602122236.8,0.036581344093211676
NUMERICAL RESULT,245.71428571428572,380754602122236.8,0.031230048937880284
NUMERICAL RESULT,256.0,380754602122236.8,0.026934348438545364
NUMERICAL RESULT,266.28571428571433,380754602122236.8,0.023441841267035635
NUMERICAL RESULT,276.57142857142856,380754602122236.8,0.020569587859320393
NUMERICAL RESULT,286.8571428571429,380754602122236.8,0.018182777213060497
NUMERICAL RESULT,297.14285714285717,380754602122236.8,0.016180559368383918
NUMERICAL RESULT,307.42857142857144,380754602122236.8,0.014486444868100357
NUMERICAL RESULT,317.7142857142857,380754602122236.8,0.013041685095482869
NUMERICAL RESULT,328.0,380754602122236.8,0.011800634592651349
NUMERICAL RESULT,338.28571428571433,380754602122236.8,0.010727444011782161
NUMERICAL RESULT,348.5714285714286,380754602122236.8,0.00979368216695864
NUMERICAL RESULT,358.8571428571429,380754602122236.8,0.00897659092633507
NUMERICAL RESULT,369.14285714285717,380754602122236.8,0.008257794807997598
NUMERICAL RESULT,379.42857142857144,380754602122236.8,0.0076223312050816006
NUMERICAL RESULT,389.7142857142857,380754602122236.8,0.007057907566676569
NUMERICAL RESULT,400.0,380754602122236.8,0.006554314502804637
NUMERICAL RESULT,40.0,551995432128157.3,2058.1472351031753
NUMERICAL RESULT,50.285714285714285,551995432128157.3,411.680578497566
NUMERICAL RESULT,60.57142857142857,551995432128157.3,120.86650023103194
NUMERICAL RESULT,70.85714285714286,551995432128157.3,41.85784700843917
NUMERICAL RESULT,81.14285714285714,551995432128157.3,16.185976101661947
NUMERICAL RESULT,91.42857142857143,551995432128157.3,7.053252865652415
NUMERICAL RESULT,101.71428571428572,551995432128157.3,3.4643297748308655
NUMERICAL RESULT,112.0,551995432128157.3,1.8883328933577914
NUMERICAL RESULT,122.28571428571429,551995432128157.3,1.1209114258729835
NUMERICAL RESULT,132.57142857142858,551995432128157.3,0.7127512184660123
NUMERICAL RESULT,142.85714285714286,551995432128157.3,0.47916158870329184
NUMERICAL RESULT,153.14285714285717,551995432128157.3,0.33711663695918936
NUMERICAL RESULT,163.42857142857144,551995432128157.3,0.24626357596597703
NUMERICAL RESULT,173.71428571428572,551995432128157.3,0.18563383672489664
NUMERICAL RESULT,184.0,551995432128157.3,0.1436904693522978
NUMERICAL RESULT,194.2857142857143,551995432128157.3,0.11376646934992962
NUMERICAL RESULT,204.57142857142858,551995432128157.3,0.09184217542068662
NUMERICAL RESULT,214.85714285714286,551995432128157.3,0.075402941741598
NUMERICAL RESULT,225.14285714285717,551995432128157.3,0.06282393743270998
NUMERICAL RESULT,235.42857142857144,551995432128157.3,0.05302490940302107
NUMERICAL RESULT,245.71428571428572,551995432128157.3,0.0452692504648855
NUMERICAL RESULT,256.0,551995432128157.3,0.03904319977452442
NUMERICAL RESULT,266.28571428571433,551995432128157.3,0.033981097359947476
NUMERICAL RESULT,276.57142857142856,551995432128157.3,0.029817883033356196
NUMERICAL RESULT,286.8571428571429,551995432128157.3,0.02635821736174382
NUMERICAL RESULT,297.14285714285717,551995432128157.3,0.023455959599960607
NUMERICAL RESULT,307.42857142857144,551995432128157.3,0.021000264092840837
NUMERICAL RESULT,317.7142857142857,551995432128157.3,0.018905990569106912
NUMERICAL RESULT,328.0,551995432128157.3,0.01710698526056209
NUMERICAL RESULT,338.28571428571433,551995432128157.3,0.015551290643056603
NUMERICAL RESULT,348.5714285714286,551995432128157.3,0.01419770036830137
NUMERICAL RESULT,358.8571428571429,551995432128157.3,0.01301323125872944
NUMERICAL RESULT,369.14285714285717,551995432128157.3,0.011971254089715444
NUMERICAL RESULT,379.42857142857144,551995432128157.3,0.011050094630871143
NUMERICAL RESULT,389.7142857142857,551995432128157.3,0.010231967610518922
NUMERICAL RESULT,400.0,551995432128157.3,0.009502150301576862
NUMERICAL RESULT,40.0,800250227816103.6,2488.0986675494273
NUMERICAL RESULT,50.285714285714285,800250227816103.6,504.87630716025205
NUMERICAL RESULT,60.57142857142857,800250227816103.6,152.98202889546934
NUMERICAL RESULT,70.85714285714286,800250227816103.6,55.39677817240418
NUMERICAL RESULT,81.14285714285714,800250227816103.6,22.29385633587837
NUMERICAL RESULT,91.42857142857143,800250227816103.6,9.955635526864626
NUMERICAL RESULT,101.71428571428572,800250227816103.6,4.951293717809846
NUMERICAL RESULT,112.0,800250227816103.6,2.715580328152045
NUMERICAL RESULT,122.28571428571429,800250227816103.6,1.617114492030125
NUMERICAL RESULT,132.57142857142858,800250227816103.6,1.0300696757489236
NUMERICAL RESULT,142.85714285714286,800250227816103.6,0.6931899705436839
NUMERICAL RESULT,153.14285714285717,800250227816103.6,0.4880019688610737
NUMERICAL RESULT,163.42857142857144,800250227816103.6,0.3566284316301349
NUMERICAL RESULT,173.71428571428572,800250227816103.6,0.26889932380944614
NUMERICAL RESULT,184.0,800250227816103.6,0.20818119222891784
NUMERICAL RESULT,194.2857142857143,800250227816103.6,0.16484874277507
NUMERICAL RESULT,204.57142857142858,800250227816103.6,0.13309321646779448
NUMERICAL RESULT,214.85714285714286,800250227816103.6,0.10927827858435712
NUMERICAL RESULT,225.14285714285717,800250227816103.6,0.09105316444397715
NUMERICAL RESULT,235.42857142857144,800250227816103.6,0.07685440545108779
NUMERICAL RESULT,245.71428571428572,800250227816103.6,0.06561560265951893
NUMERICAL RESULT,256.0,800250227816103.6,0.056592809405153766
NUMERICAL RESULT,266.28571428571433,800250227816103.6,0.04925643976132488
NUMERICAL RESULT,276.57142857142856,800250227816103.6,0.04322255678164133
NUMERICAL RESULT,286.8571428571429,800250227816103.6,0.03820817992647996
NUMERICAL RESULT,297.14285714285717,800250227816103.6,0.03400158061563907
NUMERICAL RESULT,307.42857142857144,800250227816103.6,0.030442153796439442
NUMERICAL RESULT,317.7142857142857,800250227816103.6,0.027406533514851006
NUMERICAL RESULT,328.0,800250227816103.6,0.024798851182317172
NUMERICAL RESULT,338.28571428571433,800250227816103.6,0.022543820612241916
NUMERICAL RESULT,348.5714285714286,800250227816103.6,0.020581722005830194
NUMERICAL RESULT,358.8571428571429,800250227816103.6,0.018864755929848265
NUMERICAL RESULT,369.14285714285717,800250227816103.6,0.017354332276897644
NUMERICAL RESULT,379.42857142857144,800250227816103.6,0.016019047218418514
NUMERICAL RESULT,389.7142857142857,800250227816103.6,0.01483314465842156
NUMERICAL RESULT,400.0,800250227816103.6,0.013775341871258284
NUMERICAL RESULT,40.0,1160155301739971.5,3005.8207554714113
NUMERICAL RESULT,50.285714285714285,1160155301739971.5,617.2595929018509
NUMERICAL RESULT,60.57142857142857,1160155301739971.5,192.0910132746245
NUMERICAL RESULT,70.85714285714286,1160155301739971.5,72.39395104115745
NUMERICAL RESULT,81.14285714285714,1160155301739971.5,30.32843890965271
NUMERICAL RESULT,91.42857142857143,1160155301739971.5,13.929912906689745
NUMERICAL RESULT,101.71428571428572,1160155301739971.5,7.038279593366625
NUMERICAL RESULT,112.0,1160155301739971.5,3.8923661538044163
NUMERICAL RESULT,122.28571428571429,1160155301739971.5,2.3281451982626766
NUMERICAL RESULT,132.57142857142858,1160155301739971.5,1.4866378696239968
NUMERICAL RESULT,142.85714285714286,1160155301739971.5,1.0018876917323505
NUMERICAL RESULT,153.14285714285717,1160155301739971.5,0.7059537477631883
NUMERICAL RESULT,163.42857142857144,1160155301739971.5,0.5162036632333278
NUMERICAL RESULT,173.71428571428572,1160155301739971.5,0.3893704143781873
NUMERICAL RESULT,184.0,1160155301739971.5,0.3015306573079357
NUMERICAL RESULT,194.2857142857143,1160155301739971.5,0.2388136316193501
NUMERICAL RESULT,204.57142857142858,1160155301739971.5,0.19283712626152472
NUMERICAL RESULT,214.85714285714286,1160155301739971.5,0.15834871833644293
NUMERICAL RESULT,225.14285714285717,1160155301739971.5,0.13195046906879782
NUMERICAL RESULT,235.42857142857144,1160155301739971.5,0.1113812491549071
NUMERICAL RESULT,245.71428571428572,1160155301739971.5,0.09509816344313027
NUMERICAL RESULT,256.0,1160155301739971.5,0.08202451558050328
NUMERICAL RESULT,266.28571428571433,1160155301739971.5,0.0713936493695222
NUMERICAL RESULT,276.57142857142856,1160155301739971.5,0.06264965043234483
NUMERICAL RESULT,286.8571428571429,1160155301739971.5,0.055382710396623125
NUMERICAL RESULT,297.14285714285717,1160155301739971.5,0.04928616817838627
NUMERICAL RESULT,307.42857142857144,1160155301739971.5,0.044127382435243945
NUMERICAL RESULT,317.7142857142857,1160155301739971.5,0.039727634411912405
NUMERICAL RESULT,328.0,1160155301739971.5,0.035948036405342165
NUMERICAL RESULT,338.28571428571433,1160155301739971.5,0.032679504623689404
NUMERICAL RESULT,348.5714285714286,1160155301739971.5,0.029835507428499497
NUMERICAL RESULT,358.8571428571429,1160155301739971.5,0.02734678162459314
NUMERICAL RESULT,369.14285714285717,1160155301739971.5,0.02515741037563135
NUMERICAL RESULT,379.42857142857144,1160155301739971.5,0.023221890520930266
NUMERICAL RESULT,389.7142857142857,1160155301739971.5,0.02150291397287063
NUMERICAL RESULT,400.0,1160155301739971.5,0.01996966661197419
NUMERICAL RESULT,40.0,1681924324880872.2,3629.2172555784014
NUMERICAL RESULT,50.285714285714285,1681924324880872.2,752.7176392723545
NUMERICAL RESULT,60.57142857142857,1681924324880872.2,239.55696013474395
NUMERICAL RESULT,70.85714285714286,1681924324880872.2,93.50454537530824
NUMERICAL RESULT,81.14285714285714,1681924324880872.2,40.722016792600904
NUMERICAL RESULT,91.42857142857143,1681924324880872.2,19.288197123256978
NUMERICAL RESULT,101.71428571428572,1681924324880872.2,9.935091386045025
NUMERICAL RESULT,112.0,1681924324880872.2,5.554223645225309
NUMERICAL RESULT,122.28571428571429,1681924324880872.2,3.3421674693714154
NUMERICAL RESULT,132.57142857142858,1681924324880872.2,2.1414679398129577
NUMERICAL RESULT,142.85714285714286,1681924324880872.2,1.4461445706697384
NUMERICAL RESULT,153.14285714285717,1681924324880872.2,1.0202832582913102
NUMERICAL RESULT,163.42857142857144,1681924324880872.2,0.7466615143908006
NUMERICAL RESULT,173.71428571428572,1681924324880872.2,0.5635168534048773
NUMERICAL RESULT,184.0,1681924324880872.2,0.4365594328179734
NUMERICAL RESULT,194.2857142857143,1681924324880872.2,0.3458528205821265
NUMERICAL RESULT,204.57142857142858,1681924324880872.2,0.2793259250539748
NUMERICAL RESULT,214.85714285714286,1681924324880872.2,0.22940428794013812
NUMERICAL RESULT,225.14285714285717,1681924324880872.2,0.19118277920833204
NUMERICAL RESULT,235.42857142857144,1681924324880872.2,0.1613948064258297
NUMERICAL RESULT,245.71428571428572,1681924324880872.2,0.13781007664952494
NUMERICAL RESULT,256.0,1681924324880872.2,0.11887149205294101
NUMERICAL RESULT,266.28571428571433,1681924324880872.2,0.10346991802938632
NUMERICAL RESULT,276.57142857142856,1681924324880872.2,0.09080086802635279
NUMERICAL RESULT,286.8571428571429,1681924324880872.2,0.0802711586640692
NUMERICAL RESULT,297.14285714285717,1681924324880872.2,0.07143681796777379
NUMERICAL RESULT,307.42857142857144,1681924324880872.2,0.06396098201590927
NUMERICAL RESULT,317.7142857142857,1681924324880872.2,0.0575848319435357
NUMERICAL RESULT,328.0,1681924324880872.2,0.05210721166972743
NUMERICAL RESULT,338.28571428571433,1681924324880872.2,0.04737010695516908
NUMERICAL RESULT,348.5714285714286,1681924324880872.2,0.043248174884436
NUMERICAL RESULT,358.8571428571429,1681924324880872.2,0.03964106877625273
NUMERICAL RESULT,369.14285714285717,1681924324880872.2,0.03646777852122085
NUMERICAL RESULT,379.42857142857144,1681924324880872.2,0.03366237697179919
NUMERICAL RESULT,389.7142857142857,1681924324880872.2,0.031170819668657757
NUMERICAL RESULT,400.0,1681924324880872.2,0.028948480011292688
NUMERICAL RESULT,40.0,2438354098268826.5,4379.846449735213
NUMERICAL RESULT,50.285714285714285,2438354098268826.5,915.9355153551714
